Yösoitto,Kiasma,2003,Skopin kokoelma
Croix rouge Américaine,Ateneum,1920,Hjalmar Linderin lahjoituskokoelma
"Selma ja Fanny, Härnösandissa Ruotsissa olevan Franzénin patsaan jalustaryhmän toisinto",Ateneum,1918,Antellin kokoelmat
Marcellusteatterin raunioissa,Ateneum,1926,Ateneumin ystävien kokoelma
Kaksi pesuainepulloa,Ateneum,2012,Tuomo Sepon kokoelma
Vastarannalla,Kiasma,2014,Aappo M. Kähösen lahjoituskokoelma
"26 opetusmallia, ihmisten päitä ja jäseniä, sidottu vihkoksi",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"26 opetusmallia, ihmisten päitä ja jäseniä, sidottu vihkoksi",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Keskusteluhetki kadulla,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Keskusteluhetki kadulla,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
?,Sinebrychoffin taidemuseo,1926,Ahlströmin kokoelma
Talonpoika suippolakkinen myssy päässä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Talonpoika suippolakkinen myssy päässä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
"Edesmenneet näyttelijät Ichikawa Danjuro VIII, Ichimura Uzaemon XII ja Nakamura Utaemon IV näytelmässä Aotozoshi hana no nishikie (Loistelias kuvakirja Aoton tarinasta)",Ateneum,1908,Antellin kokoelmat
"Venetsia, gondoleja sillan portaiden vierellä",Ateneum,2012,Risto Vilhunen
Talvimaisema,Ateneum,1945,Katarina ja Leonard Bäcksbackan lahjoituskokoelma
no title,Ateneum,1998,Utagawaha Monjinkai Societyn lahjoituskokoelma
"Johanne de Blois, puolivartalokuva",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"Johanne de Blois, puolivartalokuva",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Koulussa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Koulussa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Pyynikkö-wuori ; Kuvitusta teokseen Finland framställdt i teckningar,Ateneum,1908,Antellin kokoelmat
Näyttelijä Iwai Kumesaburo näytelmässä Futatsu cho-cho (Kaksi perhosta),Ateneum,1908,Antellin kokoelmat
Kukat ikkunalla,Ateneum,no date,Rolando ja Siv Pieraccinin kokoelma
Nuoren naisen muotokuva,Sinebrychoffin taidemuseo,1851,O. W. Klinckowströmin taidekokoelma
Miksi katsoit taaksesi ihminen? (Amok-sarjasta),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Ruukku (kai-kuan),Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Marian ilmestys,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
The Death of Sylvias Stag,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
The Death of Sylvias Stag,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
leipä ja valkosipuli,Ateneum,no date,Tuomo Sepon kokoelma
Puut,Ateneum,2009,Rolando ja Siv Pieraccinin kokoelma
"Filip V, muotokuva",Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
"Filip V, muotokuva",Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Economia alla specchio,Kiasma,1990,Porkkana r.y. - Morot r.f.
Neitsyt Marian elämä,Sinebrychoffin taidemuseo,1923,Antellin kokoelmat
Suomujoki,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Maximilien Titonin muotokuva,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Maximilien Titonin muotokuva,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
"Pääsiäismuna, venäläinen",Sinebrychoffin taidemuseo,2007,Susanne Lindgrénin lahjoituskokoelma
Parfyymipullo,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön (maisema),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Tyttöjä pellolla,Ateneum,1927,Ahlströmin kokoelma
Seitsemän naista,Sinebrychoffin taidemuseo,1893,Antellin kokoelmat
Seitsemän naista,Sinebrychoffin taidemuseo,1893,H. F. Antellin testamenttikokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
"Talvipäivä Kauppatorilla, harjoitelma",Ateneum,1941,Rudolf ja Emilie Geselliuksen testamenttikokoelma
Kota,Ateneum,1994,Suomen Säästöpankki Oy:n taidekokoelma
Lato,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Lato,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Asetelma,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Nukkuva juopunut (Veljen muotokuva),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Veduta del Ponte e Castello Sant Angelo,Sinebrychoffin taidemuseo,1945,August ja Lydia Keirknerin taidekokoelma
Eukko maitolekkeri selässään,Ateneum,1925,Antellin kokoelmat
no title,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
"valkosipuli, kaloja",Ateneum,no date,Tuomo Sepon kokoelma
Pojan pää,Ateneum,1929,Herman ja Elisabeth Hallonbladin kokoelma
Talvinen pikkukaupungin katu,Ateneum,1919,Antellin kokoelmat
Talvinen pikkukaupungin katu,Ateneum,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Kuusi maisemaa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Kuusi maisemaa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Usvainen aamu joella,Ateneum,2005,Yrjö ja Nanny Kauniston kokoelma
nimetön (omakuva),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Naisen muotokuva,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
"luonnoslehtiö, croquis-piirustuksia",Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Naurava talonpoika,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Naurava talonpoika,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Vous aussi faites votre devoir: Avec toutes vos ressources souscrivez à l'Emprunt Crédit Commercial de France (juliste),Ateneum,1920,Hjalmar Linderin lahjoituskokoelma
Täti Anna Böök,Ateneum,2008,Ernst ja Eila Mether-Borgströmin kokoelma
Apostoli Matias,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Apostoli Matias,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Seitsemän veljeksen kuvitusta,Ateneum,1934,Ahlströmin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Leikki 3,Kiasma,2003,Skopin kokoelma
Oskar I kruununprinssinä,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Hedelmämalja- ja SO-pulloasetelma,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Maustekuppi,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
"Piirustus ""Luonnon kirjaan""",Ateneum,1917,Aspelin-Haapkylän kokoelma
Näyttelijät Griffin ja Johnson Tribulationin ja Ananiaan  osissa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Näyttelijät Griffin ja Johnson Tribulationin ja Ananiaan  osissa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Arctica,Kiasma,2003,Skopin kokoelma
Rantamaisema,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Kullervon kirous,Ateneum,1904,Antellin kokoelmat
Alussa X,Kiasma,2003,Skopin kokoelma
nimetön (maisema),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Suljettu tila,Kiasma,2012,Anitta Kauramäki-Harju
Haluttu nukke,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Haluttu nukke,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
lanttu,Ateneum,no date,Tuomo Sepon kokoelma
Unikuva,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön (maisema),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Sauna,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
"Ratsutaistelu, luultavasti Rubensin Leonardo da Vincin jäljennöksen mukaan",Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
"Ratsutaistelu, luultavasti Rubensin Leonardo da Vincin jäljennöksen mukaan",Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Metsänvartija,Ateneum,1997,Kokoelma Igor Eriksson
Sommitelma,Ateneum,1998,Viiva ja väri -ryhmän arkistokokoelma
Ylösnoussut Kristus,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Ylösnoussut Kristus,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Jan van Milder,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Jan van Milder,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Leimu; Vesakko; Pensas; Aita,Ateneum,no date,Tuomo Sepon kokoelma
nimetön,Ateneum,1997,Kokoelma Igor Eriksson
Rantamaisemakuva huviloineen,Sinebrychoffin taidemuseo,1917,Aspelin-Haapkylän kokoelma
"Karikatyyri, Rudolf Nyman",Ateneum,1919,Antellin kokoelmat
"Pierre Lalemant, Pariisin yliopiston kansleri",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"Pierre Lalemant, Pariisin yliopiston kansleri",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
1500-1600-lukujen kirjojen nimilehtien koristeaiheita 1-7 kpl,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
1500-1600-lukujen kirjojen nimilehtien koristeaiheita 1-7 kpl,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Näyttelijät Ichikawa Dannosuke ja Iwai Kumesaburo näytelmässä Date kurabe O-Kuni kabuki (Tanssinäytelmä Daten sukuriidasta),Ateneum,1908,Antellin kokoelmat
Taidemaalari ja malli muotokuvan äärellä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Taidemaalari ja malli muotokuvan äärellä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
?,Sinebrychoffin taidemuseo,1926,Ahlströmin kokoelma
Karuselli,Ateneum,1998,Viiva ja väri -ryhmän arkistokokoelma
?,Sinebrychoffin taidemuseo,1926,Ahlströmin kokoelma
Villisianmetsästys,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Villisianmetsästys,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Kala paperin päällä,Ateneum,2012,Tuomo Sepon kokoelma
Lautanen,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Kardinaali Mazarin,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Kardinaali Mazarin,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
El Kebirin moskeija Algerissa,Ateneum,1924,Hovingin kokoelma
nimetön (maisema),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Ruusuja,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
"Valoisa metsä, jonka keskellä vaeltaja",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"Valoisa metsä, jonka keskellä vaeltaja",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Metso,Ateneum,2003,Beatrice Granbergin kokoelma
Istuva alaston,Ateneum,2012,Tuomo Sepon kokoelma
Maisema (valkoinen talo),Ateneum,2003,Beatrice Granbergin kokoelma
Ääriviivamaisema,Ateneum,2009,Rolando ja Siv Pieraccinin kokoelma
Harjoitelma,Ateneum,1938,Ahlströmin kokoelma
Pukin pää (Tête de bouc),Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Pukin pää (Tête de bouc),Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Ruokafestivaali,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Mietiskely,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Mietiskely,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
St. Adriano in Via flaminia,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
St. Adriano in Via flaminia,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Nainen pyykillä vanhan kanavan äärellä,Ateneum,1919,Antellin kokoelmat
Nainen pyykillä vanhan kanavan äärellä,Ateneum,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Rungot,Ateneum,no date,Tuomo Sepon kokoelma
Adr. Stalbent,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Adr. Stalbent,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Metsästäjät,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Metsästäjät,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Sommitelma (oranssi),Ateneum,1997,Kokoelma Igor Eriksson
Kesäaamu,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Jakob keskustelee Raakelin kanssa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Jakob keskustelee Raakelin kanssa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Il est nâvré ja l´entraîne avec peine,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Il est nâvré ja l´entraîne avec peine,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Miehuuskoe,Kiasma,2003,Skopin kokoelma
Up From The Woods,Kiasma,2003,Skopin kokoelma
"Vanha parrakas mies korkea turkishattu päässään, silmät suljettuina (Old bearded man in a high fur cap, with eyes closed)",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"Vanha parrakas mies korkea turkishattu päässään, silmät suljettuina (Old bearded man in a high fur cap, with eyes closed)",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
nimetön ; luonnos,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Otsikkosivu,Ateneum,no date,Rolando ja Siv Pieraccinin kokoelma
Charles Winhfield Knight,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Charles Winhfield Knight,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Keväällä,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
"""La Triennale"". Exposition d'art français au profit de la Fraternité des Artistes (juliste)",Ateneum,1920,Hjalmar Linderin lahjoituskokoelma
Seisova alaston selin,Ateneum,2012,Tuomo Sepon kokoelma
Näyttelijä Nakamura Utaroku tanssijatar O-Soden roolissa,Ateneum,1908,Antellin kokoelmat
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
"Omenapuu, luonnos",Ateneum,no date,Tuomo Sepon kokoelma
Katu Pariisissa,Ateneum,1876,Hovingin kokoelma
Katu Pariisissa,Ateneum,1876,Victor Hovingin testamenttikokoelma
Kolmen henkilön ryhmäkuva. Fuzoku-ga,Ateneum,1998,Utagawaha Monjinkai Societyn lahjoituskokoelma
Talontie,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
12 alkukirjainta 14. lukuun,Ateneum,1934,Ahlströmin kokoelma
"Genovieve d'Urfe, puolivartalokuva",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"Genovieve d'Urfe, puolivartalokuva",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Painajainen (uni),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Nanny Rivas soittaa viulua,Ateneum,2005,Yrjö ja Nanny Kauniston kokoelma
Katoava tie,Kiasma,2003,Skopin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Tivolilintuja (?),Ateneum,1998,Viiva ja väri -ryhmän arkistokokoelma
Tyttö ikkunassa,Ateneum,1936,Ahlströmin kokoelma
Puistonäkymiä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Puistonäkymiä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Englantilainen laulajatar,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Taloja metsässä,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Pyhän Katariinan kihlaus,Sinebrychoffin taidemuseo,1929,Aspelin-Haapkylän kokoelma
Urajärven museo,Ateneum,1936,Ahlströmin kokoelma
Profilbild av en skäggig man,Ateneum,1936,Ahlströmin kokoelma
Fiikus,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Kolme sulotarta,Ateneum,no date,Tuomo Sepon kokoelma
nimetön ; luonnos,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
"""Frizes Feuillages ou Tritons marins antiques et modernes..."", 12 koristefriisin pätkää kuudella lehdellä",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"""Frizes Feuillages ou Tritons marins antiques et modernes..."", 12 koristefriisin pätkää kuudella lehdellä",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
"Sarjasta Golgatan whiskyä: Opus tentulle, kaljalle ja punaiselle limonaadille",Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Caprices de Iacobo Callot - peilikuvakopiot Callot´n sarjasta Balli di Sfessania,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Caprices de Iacobo Callot - peilikuvakopiot Callot´n sarjasta Balli di Sfessania,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Lierihattu kourassa penkillä istuva mies (Le paysan au chapeau bas),Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Lierihattu kourassa penkillä istuva mies (Le paysan au chapeau bas),Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
From the River,Kiasma,2003,Skopin kokoelma
Parfyymipullo,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Salkun liitekuva Leopardista,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
nimetön (maisema),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Poetasta,Ateneum,no date,Rolando ja Siv Pieraccinin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Enrica ja pikku Toni,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
nimetön ; luonnos,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Taivas mun pääni päällä,Kiasma,2003,Skopin kokoelma
"Seitsemän veljeksen kuvitusta, painos 1908",Ateneum,1934,Ahlströmin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Kohtaus kabuki-näytelmästä,Ateneum,1908,Antellin kokoelmat
Rantamaisema Träskändan kartanon läheltä,Ateneum,1905,Antellin kokoelmat
Kaanaan häät,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Kaanaan häät,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
A. Sughin muotokuvatutkielma,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Vanha nainen kynttilä kädessä,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Vanha nainen kynttilä kädessä,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Navajo,Kiasma,2003,Skopin kokoelma
Seitsemän veljeksen kuvitusta,Ateneum,1934,Ahlströmin kokoelma
Baari,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Loikoileva Venus,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Loikoileva Venus,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Väinämöisen oodi ja ahdinkovuodet,Kiasma,2014,Matti ja Tellervo Waskilammen kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Katu,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Antelias ja itara mies ?,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Antelias ja itara mies ?,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Dialogo di un folletto e di uno gnomo -tekstin kuvitus (1/2),Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
nimetön (maisema),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Kohtaus talonpoikaistalon edustalla,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Kohtaus talonpoikaistalon edustalla,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Kaksi sisarta,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
nimetön ; nimetön (kaksipuolinen teos),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Riitta,Ateneum,no date,Tuomo Sepon kokoelma
Kuvakirja,Ateneum,2014,Eila ja Kalevi Virkkalan kokoelma
Vanhan miehen muotokuva,Ateneum,1993,Wäinö Wallin kokoelma
Hämärä,Ateneum,no date,Tuomo Sepon kokoelma
no title,Kiasma,2011,Kiasman ystävät ry.
"Pääsiäismuna, venäläinen",Sinebrychoffin taidemuseo,2007,Susanne Lindgrénin lahjoituskokoelma
Maalaistaloja puron rannalla,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Maalaistaloja puron rannalla,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Nimetön,Kiasma,2012,Anitta Kauramäki-Harju
Kreivitär Jacqueline Elisabet Gyldenstolpe,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
"Kaksi vuohta, joista toinen syö ruohoa",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"Kaksi vuohta, joista toinen syö ruohoa",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Mies kokin hattu päässään,Ateneum,1921,Gösta ja Bertha Stenmanin lahjoituskokoelma
Italialainen kaupunki meren rannalla,Ateneum,1917,Aspelin-Haapkylän kokoelma
Seisova alaston,Ateneum,2012,Tuomo Sepon kokoelma
Näyttelijät Kataoka Nizaemon VII ja Bando Jutaro näytelmässä Honcho nijushiko (Kaksikymmentäneljä kuuliaista japanilaista),Ateneum,1908,Antellin kokoelmat
Näyttelijät Kataoka Nizaemon VII ja Bando Jutaro näytelmässä Honcho nijushiko (Kaksikymmentäneljä kuuliaista japanilaista),Ateneum,1908,Antellin kokoelmat
?,Sinebrychoffin taidemuseo,1926,Ahlströmin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Tammion ulkosaaret,Ateneum,1993,Wäinö Wallin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
?,Sinebrychoffin taidemuseo,1926,Ahlströmin kokoelma
Nicolas Poussin,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Nicolas Poussin,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Pyramidi,Ateneum,no date,Tuomo Sepon kokoelma
Maisema Göteborgin tienoilta,Ateneum,1915,Kokoelma Montgomery
Journée de l'Orphelinat des Armées (juliste),Ateneum,1920,Hjalmar Linderin lahjoituskokoelma
Fontainebleau 2,Ateneum,no date,Tuomo Sepon kokoelma
