Kaksi ratsastajaa sillalla,Ateneum,1928
"Sampoa taotaan, kuvitusta Kalevalaan",Ateneum,1917
"Väinämöisen soitto, luonnos",Ateneum,1873
"Tampereen tuomiokirkon keskiholvin ruoteet, luonnoksia",Ateneum,1987
Heaven,Kiasma,2001
Muotokuvaluonnos,Ateneum,1953
luonnos ; nimetön,Kiasma,1999
Almost Beautiful,Kiasma,1995
"Piirustus pilalehti ""Fyreniä"" varten.",Ateneum,1945
"Kulttuuri, toinen korjattu luonto",Kiasma,2016
Venus-juhla,Sinebrychoffin taidemuseo,1889
"Paimentyttö, pikkupoika, nuorukainen ja eläin",Ateneum,1938
Varjo,Kiasma,2003
"Miehiä, lapsia ja värttinöillä kehrääviä naisia karjasuojassa",Ateneum,1944
Lepohetki,Ateneum,1905
Puistonpenkki,Kiasma,2004
Walter Hasenclever (Kopf nach rechts),Ateneum,1986
Pääharjoitelmia,Ateneum,1935
Yömaisema,Kiasma,2013
"Diodorus Tuldenus, puolivartalokuva",Sinebrychoffin taidemuseo,1900
Lukemassa,Ateneum,1919
Hopeapikari,Sinebrychoffin taidemuseo,2002
Nukkuva (kuollut?) lapsi,Ateneum,1989
Prinssi ja prinsessa,Kiasma,1979
Omakuva sikaari suussa,Ateneum,1922
"luonnoslehtiö, croquis-piirustuksia",Kiasma,1999
"Maarie, erämaa",Kiasma,2003
Venus ja Amor ja heidän edessään rakastavia pareja,Sinebrychoffin taidemuseo,1900
Augustinolaismunkki Gregorio Gilbert,Sinebrychoffin taidemuseo,1900
Exlibris Oskar Rewell III,Ateneum,1999
Naisen muotokuva,Ateneum,1926
Kohde,Kiasma,2015
Pääharjoitelma,Ateneum,1893
Maaliskuu,Ateneum,2008
Maantie,Ateneum,1935
Joutsenlaulu,Ateneum,1926
"""Nummisuutarien"" kuvitusta, kuva siv. 197, Sepeteus ja Martta",Ateneum,1935
Mänty,Ateneum,2008
nimetön,Kiasma,1999
Naantali ; Kuvitusta teokseen Finland framställdt i teckningar,Ateneum,1899
"Kalastajamökki, Wenö",Ateneum,1933
Dimensions and Extensions I,Ateneum,2003
Madonna pyhimysten ympäröimänä,Sinebrychoffin taidemuseo,1919
16 Etsausta,Kiasma,1991
Asetelma,Ateneum,1998
Nuori soturi,Sinebrychoffin taidemuseo,1921
Omakuva,Ateneum,1922
Rannalla,Ateneum,2004
no title,Kiasma,2012
"Aihe ilmeisesti Raamatusta tai antiikista, vanha mies",Ateneum,1938
"Luonnos: Reidar, Timo Mukka, Palsa",Kiasma,1999
Sarjasta Kristuksen kärsimys,Sinebrychoffin taidemuseo,1900
Masekelan konsertti,Kiasma,1999
Albert von Aremberg,Sinebrychoffin taidemuseo,1900
Wilhelmsburgin Valituskuoro,Kiasma,2006
Taustakulissi (kuva VIII),Ateneum,2008
nimetön ; alastonmalliharjoitelma,Kiasma,1999
Näkymä - pieni ele 2,Kiasma,1990
nimetön,Kiasma,1999
Diptyykki,Kiasma,1999
"Kosinta, herra ja nainen 1840-luvun puvuissa terassilla",Ateneum,1935
"Kalevalan kuvitusta, IV runon loppuvignetti",Ateneum,1941
Elisabeth Wolff,Ateneum,1970
Ecce Homo,Sinebrychoffin taidemuseo,1900
Jänkämaisema,Kiasma,1999
Exlibris Wolter Simberg II,Ateneum,1987
XYZ - 1,Kiasma,1971
Näyttelijät Ichikawa Danjuro VIII ja Ichikawa Kodanji IV näytelmässä Kagamiyama kokyo no nishikie (Vanha värikuva Kagami-vuoresta),Ateneum,1908
Per Otto Adelborg,Sinebrychoffin taidemuseo,2012
Poika ongella,Ateneum,1989
nimetön (Kiima-aika),Kiasma,1999
"""Enkä minä"",  mies suurlakkoviikon ajalta 1905",Ateneum,1914
Espanjalaisia parvekkeella,Ateneum,2001
Kaaliasetelma,Ateneum,2001
nimetön ; luonnos,Kiasma,1999
Originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen (ruots. painos),Ateneum,1903
Sairaala-interiööri,Ateneum,2001
Istuva alaston nainen käsiinsä nojaten,Sinebrychoffin taidemuseo,1919
Alaston,Ateneum,1987
Hihhulit,Ateneum,1923
"Luonnoskirja ""Seinäjoki""",Ateneum,2001
Paavo Cajander,Ateneum,1945
Kaarlo Kramsu,Kiasma,1999
Originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen,Ateneum,1903
Maisema,Ateneum,1938
Satyyriperhe; huilua soittava satyyri,Sinebrychoffin taidemuseo,1900
Anton de Tassis,Sinebrychoffin taidemuseo,1900
"Maalaishäät, 6",Sinebrychoffin taidemuseo,1919
Originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen,Ateneum,1903
Alaston,Ateneum,1953
Keppiin nojaava talonpoika,Sinebrychoffin taidemuseo,1900
nimetön ; luonnos,Kiasma,1999
Pieni neekeri,Ateneum,1938
Ihminen ja robotti,Kiasma,1968
Istuva malli,Ateneum,1963
Istuva naismalli,Ateneum,1944
Ompelijatar (Työläisnainen),Ateneum,1957
nimetön (oranssi kukka vihreällä pohjalla),Kiasma,2006
nimetön ; luonnos,Kiasma,1999
Lepäävä äiti ja kolme lasta,Sinebrychoffin taidemuseo,1900
Tuvassa,Ateneum,1989
Hevonen juo,Sinebrychoffin taidemuseo,1900
Metsänsisus,Ateneum,1919
"Rantamaisema, jossa venettä maihin vetävä mies",Ateneum,1890
Vuorimaisema auringonlaskussa,Ateneum,1932
Itäisen taivaan alla,Kiasma,2000
Tie havupuiden välissä,Ateneum,1948
Valtimo,Kiasma,1999
Kuvitusta Sven Nilssonin teokseen Illuminerade figurer till Skandinaviens fauna,Ateneum,1959
?,Sinebrychoffin taidemuseo,1919
Nimetön,Kiasma,1990
Träskändan kartano,Ateneum,1905
Petrus Stevens,Sinebrychoffin taidemuseo,1900
Viktor Westerholmin muotokuva,Ateneum,1907
Taivaallinen ja maallinen rakkaus,Kiasma,1999
"Väinämöinen, luonnos",Ateneum,1938
"Luonnoskirja, (82s)",Ateneum,2003
La tresse noir,Ateneum,1952
Juomari ; nuoruuden työ,Kiasma,1999
Leikkivä kissa,Ateneum,2007
"Tervaveneen melamies, harjoitelmia",Ateneum,1958
nimetön (maisema),Kiasma,1999
"Yksityiskohta Ateneumin päätykolmioryhmästä, luonnos 2.",Ateneum,1954
Viisi osaa,Kiasma,1981
Yksinäinen mies,Ateneum,2008
Reliefi kivessä,Sinebrychoffin taidemuseo,1900
"Legendat, Orjantappurakruunu",Ateneum,1940
"Kristus ja lapset, luonnos Helsingin Vanhassa kirkossa olevaan alttaritauluun",Ateneum,1873
"Jämsä, Juokslahti",Ateneum,1875
"Risti raunioilla, Altenahr",Ateneum,1913
Soutuvene rantavesissä,Ateneum,1989
Makaava alaston malli,Ateneum,1876
Poika Wingåkerista,Ateneum,1873
Kyttyräselkäiset - Gobbi,Sinebrychoffin taidemuseo,1900
Kevätfantasioita (Vastarinnan tukkumyyntiä ja vähittäiskauppaa),Kiasma,2004
Kymmenen lyijykynäpiirustusta purjeveneistä ja -laivoista sekä pieni tussipiirustus soutuveneestä liimattuna samalle paperille,Ateneum,1944
Luonnoskirja (62s),Ateneum,2003
Istuva vanhahko mies vierellään polvillaan oleva nainen,Ateneum,1938
Pirat,Kiasma,1999
"Franciscus Franck, puolivartalokuva",Sinebrychoffin taidemuseo,1900
Rachael #4,Kiasma,2013
Lamppu,Kiasma,1997
sarjasta Metro Ars,Kiasma,2000
Hanhimäkeläinen talonpoika harava ja viikate olallaan,Ateneum,1938
Selin seisova nainen,Ateneum,1938
Heikki,Kiasma,1993
"Piru opettajana, harjoitelma",Ateneum,1987
Pilatus pesee kätensä,Sinebrychoffin taidemuseo,1900
Omakuva,Kiasma,0
Kuningatar Desideria,Sinebrychoffin taidemuseo,1921
Ystävykset,Ateneum,2005
"Karavaani kulkee, vaikka sudet ulvovat",Kiasma,1974
Rocca Maggiore,Ateneum,1904
Nimetön (lepäävä satyyri),Kiasma,2003
Kolme vinttikoiraa,Sinebrychoffin taidemuseo,1900
nimetön (omakuva),Kiasma,1999
Menu,Ateneum,1987
"Puutarha, Kumamoto",Kiasma,1996
"Kohtaus kabuki-näytelmästä, kaksi onnagata näyttelijää",Ateneum,1908
Economia alla specchio,Kiasma,1990
"Savoyn Marie d' Orleans, Nemoursin herttuatar (taulu 1705)",Sinebrychoffin taidemuseo,1910
Yöjuna,Kiasma,2010
Haasiaseipäitä,Ateneum,1971
Saippuakuplia puhaltava poika,Ateneum,1932
Miehen muotokuva,Ateneum,1944
Pyykkärit,Ateneum,1916
Gustafsvärns ruiner och hamnfyr,Ateneum,1935
Purjelaivoja maisemassa,Ateneum,1922
Piirtäjä,Sinebrychoffin taidemuseo,1900
no title,Sinebrychoffin taidemuseo,2008
Jäävuori-sarja II,Kiasma,2003
no title,Ateneum,2011
Madonna ja lapsi,Ateneum,1989
Société Centrale (juliste),Ateneum,1920
Pöytäseurue,Kiasma,1999
Kuppi ja vati,Sinebrychoffin taidemuseo,1921
Amor jousineen,Sinebrychoffin taidemuseo,1920
"""Mut taistella ei saa ne, niiden täytyy nyt taas paeta"". Originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen",Ateneum,1903
Valtakunnanneuvos Ulrik Scheffer,Sinebrychoffin taidemuseo,1921
"Paperiveitsi, persilja, vesilasi",Ateneum,2015
Joutsenmuotoinen makeismalja,Sinebrychoffin taidemuseo,2002
Interiööri taiteilijan kotoa,Ateneum,1935
Maisema,Ateneum,1998
Sommitelma,Kiasma,1974
Vasikoita,Ateneum,1937
"Rauhan enkeli, kipsivalos Viktor Hovingin hautamuistomerkin reliefistä",Ateneum,1879
Fredrik Cygnaeuksen muotokuva,Ateneum,1933
"Köynnöstä nostava poika, kyykyssä, selin, köynnöstä ylös kokottaen. Luonnos Tampereen tuomiokirkon lehterin kaiteen maalauksia varten",Ateneum,1987
B. O. Schaumanin muotokuva,Ateneum,1888
Kaupunkikuva mereltä nähtynä,Ateneum,1944
"Olli, Kyoto",Kiasma,1996
Kierteitä,Ateneum,2000
Oranjen puolueen kannattaja,Sinebrychoffin taidemuseo,1900
"Nainen ""Loppan""",Ateneum,1973
Ex Libris Kultaranta,Ateneum,2002
Lord Tirsdac,Kiasma,2001
Asetelma,Ateneum,2009
Mietteissä,Ateneum,2001
Originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen,Ateneum,1903
Benjamin Franklin,Sinebrychoffin taidemuseo,1900
nimetön (maisema),Kiasma,1999
Henkilöharjoitelmia,Ateneum,1937
Kirkkovene vajassaan,Ateneum,1923
Näköala maisemaan III,Kiasma,2003
Nukkuva nainen,Ateneum,1910
Pysäkki,Kiasma,1969
"Filips van Mommeranci, Hoornen kreivi (1522-1568)",Sinebrychoffin taidemuseo,1919
"Harjoitelma teokseen ""Kristus ja Paholainen""",Ateneum,1930
Lucas Vorsterman,Sinebrychoffin taidemuseo,1900
Isoäiti,Ateneum,1932
Maisema Polskalusista,Ateneum,1959
"Valtaistuinsali, jossa kuningas kaksi pikkulasta polvellaan ja 7 muuta henkilöä",Ateneum,1938
Tammisaaren kirkko,Ateneum,1995
"Talonpoikaistalo, kopio Hans Guden mukaan",Ateneum,1944
Yksinäinen mökki,Ateneum,1989
"Makaava leijona, lasimaalausluonnos Tampereen tuomiokirkoa varten, toteuttamaton aihe",Ateneum,1987
Tandemratsu,Ateneum,1974
Rantamaisema aittoineen. Oikeassa ylänurkassa hattupäisen miehen rintakuva.,Ateneum,1874
1706 Kaupungin linnoitus,Ateneum,2008
Aseveljet (Svenska bilder),Ateneum,1935
nimetön,Ateneum,1997
"Metsämaisema, rannassa suurehko hirsirakennus",Ateneum,1874
no title,Kiasma,0
Suomi,Ateneum,1939
Kuningas Kustaa II Adolf,Sinebrychoffin taidemuseo,1921
"Rantavaja, laituri ja pari venettä",Ateneum,1874
"Figuuriharjoitelmia, enimmäkseen karikatyyrejä",Ateneum,1935
Imettäjäkukka,Kiasma,2007
Edit,Kiasma,1980
Glen Echo,Ateneum,1998
"Puistonpenkki, Tarragona",Ateneum,1994
Ratsastaja portin luona,Sinebrychoffin taidemuseo,1900
Taiteilijan huvila Kilossa,Ateneum,2001
Teno,Ateneum,2012
Ennen sanoja IV,Kiasma,2010
Kalastaja Utsukai Kansaku,Ateneum,1908
P. Bartolomeuksen marttyyrikuolema,Sinebrychoffin taidemuseo,1900
Harjoitelmapiirustuksia Toini von Rehausenin muotokuvaan,Ateneum,1926
"Maisemaharjoitelma; kallioiden takaa näkyy parin mökin katot, taivaalla kuunsirppi",Ateneum,1948
Kalle Hyvin Suuri -70,Kiasma,1999
Rukoileva Hieromymus ja kohonnut krusifiksi erämaassa,Ateneum,1897
"Pelikaani elvyttää sydänverellään kuolleita poikasiaan. Luonnos Tampereen tuomiokirkon lasimaalausta varten, lopullinen aihe.",Ateneum,1987
Luonnoskirja,Ateneum,2001
Kullervo,Ateneum,1954
"Pumppu ja vesikaukalo, kuva n:o 16 opetussarjassa Grunder i Teckna och Rita",Ateneum,1956
Tableaux Vivants (Hedelmät),Kiasma,2010
Kärsivällisyys,Kiasma,2011
nimetön,Ateneum,1997
Kantoja metsässä,Ateneum,1899
Ryysyrannan torppa Petkeljärven töyräällä. Kuvitusta Ilmari Kiannon romaaniin Ryysyrannan Jooseppi,Ateneum,2006
"Seinään nojaava espanjalainen mies, harjoitelma",Ateneum,1935
Outokummun ilmarata,Ateneum,1987
Miehen kuva,Ateneum,1953
Amen,Kiasma,1978
"Pääsiäismuna, venäläinen",Sinebrychoffin taidemuseo,2007
Bomarsundin ja Skarpansin linnoitetut kasarmit ;  Kuvitusta teokseen Finland framställdt i teckningar,Ateneum,1899
kahdeksan lehteä Jacques Callot-kopioita (?),Sinebrychoffin taidemuseo,1900
Sara,Ateneum,1993
Suuri figuuri,Kiasma,1982
Mittakaava 1:100 H-79,Kiasma,1975
"Kukkia kasteleva tyttö, harjoitelma",Ateneum,1890
Luonnoskirja,Ateneum,1953
Tyttö kehdon ääressä,Ateneum,1950
"Kävelevä nainen päivänvarjoineen, harjoitelma",Ateneum,1926
Eläintarhan silta,Ateneum,1970
Karvamato tanssii itselleen,Kiasma,1997
Lippalakkipäinen Antti lukee,Ateneum,1989
Thomas Howard,Sinebrychoffin taidemuseo,1900
Nisu-Vihtori,Ateneum,1958
Valokuvattuja kellonaikoja,Kiasma,2004
Seitsemän veljeksen kuvitusta,Ateneum,1934
"Alaston poika, luonnos",Ateneum,1953
Maalaistalon piha,Sinebrychoffin taidemuseo,1919
Devonin kreivitär Elisabeth,Sinebrychoffin taidemuseo,1900
Ulkosaari,Ateneum,2001
"Lautanen, itäintialainen",Sinebrychoffin taidemuseo,1921
Rantapuut,Ateneum,1995
Viisi maisemaa,Ateneum,1917
Claudius Salmanasius,Sinebrychoffin taidemuseo,1900
Odotus,Kiasma,2011
Tasapaino,Ateneum,1977
"Isä aurinko, äiti maa",Kiasma,1985
Pohjoinen maisema,Ateneum,1920
Maamme-veistos II,Ateneum,1969
Kemisti ; David Teniers,Sinebrychoffin taidemuseo,1919
Maalaus,Ateneum,1979
Aino ja Reetu,Kiasma,2003
nimetön ; luonnos,Kiasma,1999
Venematka,Ateneum,1925
Näyttelijä Bando Mitsugoro III näytelmässä Kanadehon chusingura (Uskolliset vasallit),Ateneum,1908
no title,Kiasma,2011
Luonnoskirja,Ateneum,1922
no title,Ateneum,2010
luonnoslehtiö,Kiasma,1999
Kaarle XI,Sinebrychoffin taidemuseo,1900
Naismalli,Ateneum,1935
Ystävättäret,Ateneum,1911
Aikakone,Kiasma,1999
"Maisemaharjoitelman palanen, jossa on vettä ja rantakalliota",Ateneum,1944
Suomalaisia miehen nimiä: Oiva,Kiasma,1993
Naiset esittävät Daimyön kulkuetta Fuji-vuoren edessä,Sinebrychoffin taidemuseo,2008
Debout!: Nos morts pour la patrie... Voici la France!  (juliste),Ateneum,1920
Alus St. Tropezissa,Ateneum,1936
nimetön,Kiasma,1999
Puuryhmä,Ateneum,1890
Krapula,Kiasma,1999
Tuntematon,Sinebrychoffin taidemuseo,1900
Vanha mökki,Ateneum,1916
Lapsiorkesteri ; kirjailumalli?,Ateneum,1938
Poika vauva sylissään,Ateneum,1938
Tuntematon,Sinebrychoffin taidemuseo,1900
Omakuva,Ateneum,1947
"Kuivaniemi, joulu",Kiasma,1993
Salkusta: Architettura ed ornati della loggia del Vaticano,Sinebrychoffin taidemuseo,2011
Asetelma,Ateneum,1992
"Melkein selin seisova miesmalli, akatemiaharjoitelma",Ateneum,1944
"polyptyykki, seitsemänosainen teos",Kiasma,1988
Valopää ja säteilytonttu,Kiasma,1997
Aallotar,Kiasma,1979
Japanilainen poika Tora tunikassa,Ateneum,1989
Sommitelma,Ateneum,1957
Puutarhan hoitoa,Ateneum,1989
Käteensä nojaava istuva mies,Ateneum,1989
Suomen kevät,Ateneum,1937
Maisema jossa kauriita,Ateneum,1939
Mies ja krokotiili,Ateneum,1926
Museomietiskelyjä 1 (Ester),Kiasma,2014
Luonnoskirja (186s),Ateneum,2003
Alaston,Ateneum,1919
Josephine de Beauharnais,Sinebrychoffin taidemuseo,1921
Sotkuista,Kiasma,2007
Ägg,Ateneum,1984
Muotokuva,Ateneum,1926
San Marino,Ateneum,1968
?,Sinebrychoffin taidemuseo,1926
"Viljanpuintia, Vitebsk",Ateneum,1930
Kompositio,Ateneum,1998
nimetön,Kiasma,1999
"Palava kylä, sommitteluluonnos",Ateneum,1935
Antti piirtää,Ateneum,1989
Joannes Snellinx Pictor,Sinebrychoffin taidemuseo,1900
nimetön,Kiasma,1999
Istuva sotilas sotanuijaansa nojaten,Sinebrychoffin taidemuseo,1919
nimetön,Kiasma,1999
"Michelangelon Viimeinen tuomio, 15 irtolehteä",Sinebrychoffin taidemuseo,1889
Professori V. A. Koskenniemen pää,Ateneum,1922
Markkinat,Sinebrychoffin taidemuseo,1917
Sotilaskohtauksia,Sinebrychoffin taidemuseo,1876
Porvoo Näsinkartanolta nähtynä,Ateneum,1958
Kävijöitä Pariisissa,Sinebrychoffin taidemuseo,1910
Traces,Kiasma,1975
Figuuriharjoitelmia,Ateneum,1935
Sarjasta Neljän värin etydejä,Ateneum,1982
Eduskuntatalon portaat,Ateneum,1982
Talvikalastusta Turun linnan ulkopuolella,Ateneum,1913
Tyttö kohotetuin käsin,Ateneum,1989
Exlibris J. A. Thesleff,Ateneum,1999
Luonnoskirja (130s),Ateneum,2003
"osa II, Käsiä (epätäydellinen)",Sinebrychoffin taidemuseo,1889
Luonnoskirja,Ateneum,1953
Kustavilaisia harjoitelmia,Ateneum,1935
Näyttelijät Iwai Kumesaburo ja Bando Minosuke näytelmässä Kanadehon chusingura (Uskolliset vasallit),Ateneum,1908
Porvoon laitamilta,Ateneum,1899
Monime,Sinebrychoffin taidemuseo,1900
Pyykkäri,Ateneum,2012
Seitsemän veljeksen kuvitusta,Ateneum,1934
Muotokuvaluonnos,Ateneum,1953
Il diabolo,Ateneum,1955
Mies 1600-luvun puvussa,Ateneum,1913
Halaus,Kiasma,2010
Insinööri Ilmari Tamminen,Ateneum,1945
"vati, vihreä, tummanvihreä apilanlehtikoristelu, pitkähkö",Ateneum,1965
"Pääsiäismuna, venäläinen",Sinebrychoffin taidemuseo,2007
Exlibris Otto Engström II,Ateneum,1999
H:sta,Kiasma,2003
Viinirypäleet,Ateneum,2008
Tilanpäiten,Ateneum,1971
"Tuolilla istuva poika, Norrby-Kalle",Ateneum,1897
"Väinämöisen soitto, luonnos",Ateneum,1873
Voitto Harju,Kiasma,1999
Syysmuutto,Ateneum,2003
Seisova alaston pitää toisessa kädessään viittaa,Ateneum,1989
Lasten karavaani,Kiasma,1993
"Pääsiäismuna, venäläinen",Sinebrychoffin taidemuseo,2007
Cuttings,Kiasma,1991
Paimen lampaineen ja vuohineen,Sinebrychoffin taidemuseo,1889
?,Sinebrychoffin taidemuseo,1917
"Istuva nuori nainen, harjoitelma Suomen Pankin freskoa varten",Ateneum,1943
Mallitutkielma,Ateneum,1997
Harjoitelmia päästä ja figuureista,Ateneum,1935
Kristallikruunut,Sinebrychoffin taidemuseo,1921
Il Miracolo di Chonae,Kiasma,1995
Keinu,Kiasma,1988
Maisemaharjoitelma,Ateneum,1937
"Liten Karin, kuvitusta",Ateneum,1935
Metsän reuna,Sinebrychoffin taidemuseo,1900
Hämeenlinna,Ateneum,1959
"Teatteriaihe, vihreäpukuinen nainen",Ateneum,2003
Corrida,Ateneum,1962
Syväniemen Lauri,Ateneum,2011
Suomalainen talonpoika Suoniemeltä,Ateneum,1896
Nimetön,Kiasma,2002
Taloa rakennetaan,Ateneum,1989
nimetön (maisema),Kiasma,1999
"Suomenlinnan rakentamisen ajalta, Thunbergin mylly",Sinebrychoffin taidemuseo,1893
?,Sinebrychoffin taidemuseo,1917
Kusiaispesä,Kiasma,1972
Werner Holmbergin haudalla,Ateneum,1993
Kesämaisema,Ateneum,1940
Perseus taistelussa Fineusta vastaan,Sinebrychoffin taidemuseo,1900
Toulousen piispa Pyhä Ludvig jakaa almuja,Sinebrychoffin taidemuseo,1919
Originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen,Ateneum,1903
Sauna lämpiää,Ateneum,1934
Naisharjoitelmia,Ateneum,1958
Tyttö ja hanhet,Ateneum,1939
Amerigo Vespuccin laiva. Neljäs välinäytös Cosimo De' Medicin häiden kunniaksi järjestetyssä oopperaesityksessä v. 1608,Sinebrychoffin taidemuseo,1900
Mies 1700-luvun puvussa,Ateneum,1926
Suuri kalkkiuuni Roomassa,Sinebrychoffin taidemuseo,1900
nimetön ; luonnos,Kiasma,1999
Pieni esiintyjä,Kiasma,2015
"Kerjäläinen, nainen, tyttö ja koira",Ateneum,1874
Linnoitus antautuu (keskiaikaisen seinämaalauksen mukaan),Ateneum,1951
Auringon lapset,Kiasma,2008
Femme avec le chapeau / Femme sans chapeau 6/13 ; Thèmes et variations,Ateneum,1952
Poika Ruunalehdosta,Ateneum,1938
Kaksi metsästäjää koirineen ammutun riistan vieressä kulissimaisessa maisemassa,Ateneum,1924
Rantakuva,Ateneum,2001
Kohtaus Racinen näytelmästä Ester,Sinebrychoffin taidemuseo,1889
Kukkaismyyjä,Ateneum,1994
119 kpl mitallien kipsimalleja,Ateneum,1929
?,Sinebrychoffin taidemuseo,1900
Nainen ikkunan ääressä,Ateneum,1941
Puro kallioiden välissä,Ateneum,1948
Louis Antoine de Pardaillan de Gondrin,Sinebrychoffin taidemuseo,1919
Käsine (Punainen käsine),Ateneum,2008
Liput 2,Kiasma,1972
nimetön,Ateneum,1997
Joukahaisen kosto (Joukahainen vaanimassa),Ateneum,1905
Rakennussommitelma,Ateneum,1959
Drickande yngling,Ateneum,1932
Puutarhapaviljongin piirustus,Ateneum,1882
Thomas Maxwell sotisovassa,Sinebrychoffin taidemuseo,1900
Vartija,Kiasma,1973
Sininen sommitelma,Ateneum,1982
nimetön ; luonnos,Kiasma,1999
"Pienoisjäljennös Kustaa Vaasan kuvapatsaasta, joka sijaitsee Tukholmassa Ritarihuoneen edessä",Ateneum,1889
nimetön ; luonnos,Kiasma,1999
Herra Ahngerin muotokuva,Ateneum,1970
Grande Passion,Sinebrychoffin taidemuseo,1923
Mies 1700-luvun puvussa,Ateneum,1926
Onefnd I,Kiasma,1977
Luonnoskirja,Ateneum,1961
Satukirjankuvituksia,Kiasma,1996
Isä työpajassaan,Ateneum,1987
Muotokuvaluonnos,Ateneum,1953
"Makaavia lehmiä, harjoitelma maalaukseen Lehmisavu ; Makaava lehmä takaapäin  (kaksipuolinen teos)",Ateneum,1945
Hirvi,Ateneum,2005
Antti,Ateneum,1989
Lepäävä,Ateneum,1970
Harlekiini,Ateneum,1955
Näköala Kolilta,Ateneum,1945
no title,Ateneum,1998
Suuri tanssijatar,Ateneum,1976
Exlibris-luonnos ynnä muita luonnoksia,Ateneum,1999
"Rakastavaiset muhkuraisen tammen alla, vasemmalla ammuttu peura ja jousipyssy",Ateneum,1913
Lintu,Sinebrychoffin taidemuseo,2002
Saavit,Kiasma,2003
Ramppivalo,Ateneum,1932
Hyvästijättö nro 14,Ateneum,2008
Naisen pää (Lea Heporauta),Ateneum,1954
Exlibris J. A. Thesleff,Ateneum,1999
Hattupäinen nainen,Ateneum,1989
Pukki ja Aasintamma,Sinebrychoffin taidemuseo,1900
Salamanteri,Ateneum,1971
Kelo,Ateneum,2010
Suru,Ateneum,2003
Vauva tytön käsivarsilla,Ateneum,1919
"Seisova maalaispoika, joka pitelee oikealla kädellä säkkiä olkapäällään ja vasemmalla roikuttaa myssyä",Ateneum,1874
